"lead_id","org_id","lead_source","campaign_id","lead_created_date","converted_flag","converted_member_id","conversion_date"
49815,2828,"Email Campaign",445,2021-03-31 11:35:07,0,NA,NA
49816,3593,"Referral",227,2022-03-09 14:42:28,0,NA,NA
49817,548,"Website",455,2018-06-16 15:28:00,0,NA,NA
49818,2963,"Webinar",339,2024-03-29 16:53:21,0,NA,NA
49819,2643,"Email Campaign",402,2017-08-07 17:56:34,0,NA,NA
49820,1648,"Conference Booth",2,2020-10-25 05:16:49,0,NA,NA
49821,2753,"Social Media",192,2019-12-29 13:17:17,0,NA,NA
49822,3180,"Social Media",25,2024-02-17 10:48:38,0,NA,NA
49823,4479,"Referral",560,2021-04-18 18:44:40,0,NA,NA
49824,4903,"Email Campaign",64,2024-12-11 18:34:42,0,NA,NA
49825,457,"Website",531,2017-12-08 13:51:03,0,NA,NA
49826,2191,"Webinar",250,2020-02-14 18:28:11,0,NA,NA
49827,1274,"Webinar",189,2022-10-24 07:18:17,0,NA,NA
49828,291,"Conference Booth",573,2017-08-09 23:05:22,0,NA,NA
49829,476,"Webinar",142,2022-09-12 06:15:39,0,NA,NA
49830,4143,"Paid Ads",73,2022-09-20 15:08:19,1,21424,2022-10-18 15:08:19
49831,4902,"Email Campaign",224,2024-04-30 12:42:55,0,NA,NA
49832,671,"Website",452,2024-07-12 18:10:11,0,NA,NA
49833,587,"Website",195,2022-12-24 02:34:40,1,7233,2023-03-05 02:34:40
49834,477,"Conference Booth",91,2019-10-29 04:12:09,1,15225,2020-01-14 04:12:09
49835,2312,"Paid Ads",359,2019-02-03 08:14:24,1,21832,2019-04-30 08:14:24
49836,3231,"Website",496,2020-02-12 12:01:08,0,NA,NA
49837,537,"Conference Booth",104,2024-11-21 04:10:03,0,NA,NA
49838,3181,"Referral",450,2022-12-29 22:06:45,1,2157,2023-03-14 22:06:45
49839,509,"Website",303,2018-07-18 18:37:26,0,NA,NA
49840,2859,"Email Campaign",398,2021-01-28 08:42:13,0,NA,NA
49841,2975,"Referral",408,2023-05-06 18:12:26,0,NA,NA
49842,413,"Conference Booth",476,2023-11-03 00:44:19,0,NA,NA
49843,2929,"Paid Ads",327,2024-12-12 15:19:06,0,NA,NA
49844,4958,"Referral",223,2024-09-13 03:59:09,0,NA,NA
49845,868,"Webinar",276,2017-08-10 08:52:38,1,852,2017-11-03 08:52:38
49846,843,"Webinar",65,2023-07-24 10:06:20,0,NA,NA
49847,3011,"Conference Booth",149,2021-02-28 01:34:49,0,NA,NA
49848,3734,"Paid Ads",543,2022-11-26 17:03:00,0,NA,NA
49849,375,"Website",148,2019-05-24 15:27:58,1,24684,2019-06-26 15:27:58
49850,3419,"Social Media",59,2024-04-03 21:27:58,0,NA,NA
49851,2792,"Website",527,2020-09-07 19:57:10,0,NA,NA
49852,3269,"Webinar",220,2018-11-27 02:54:50,0,NA,NA
49853,2271,"Paid Ads",308,2018-01-21 08:27:43,0,NA,NA
49854,1770,"Paid Ads",300,2017-11-09 04:17:04,0,NA,NA
49855,3407,"Website",129,2019-03-16 01:18:38,0,NA,NA
49856,727,"Website",148,2018-08-28 09:10:19,1,1612,2018-11-21 09:10:19
49857,2179,"Webinar",69,2017-07-23 22:57:17,0,NA,NA
49858,35,"Website",456,2023-10-29 16:12:50,0,NA,NA
49859,3574,"Website",595,2018-06-02 08:19:59,0,NA,NA
49860,175,"Website",437,2022-03-13 21:22:06,0,NA,NA
49861,744,"Social Media",339,2021-04-06 23:41:52,0,NA,NA
49862,3725,"Website",422,2018-06-21 12:54:12,0,NA,NA
49863,1362,"Website",268,2024-12-01 04:56:55,0,NA,NA
49864,2740,"Website",282,2018-06-12 16:21:14,1,12824,2018-06-28 16:21:14
49865,252,"Referral",400,2019-02-26 11:39:00,0,NA,NA
49866,4018,"Website",218,2018-02-13 18:38:51,0,NA,NA
49867,2647,"Website",212,2018-08-26 20:06:19,0,NA,NA
49868,3982,"Referral",425,2020-12-31 21:22:21,0,NA,NA
49869,1587,"Paid Ads",398,2023-02-09 19:34:32,0,NA,NA
49870,1116,"Webinar",29,2020-07-30 18:49:01,0,NA,NA
49871,4857,"Paid Ads",152,2021-04-13 02:01:33,0,NA,NA
49872,1511,"Website",359,2020-03-27 00:35:52,0,NA,NA
49873,1658,"Website",342,2024-05-19 22:43:19,0,NA,NA
49874,4539,"Email Campaign",561,2024-05-30 18:02:35,0,NA,NA
49875,940,"Email Campaign",235,2021-09-13 20:03:37,0,NA,NA
49876,627,"Referral",267,2024-04-10 14:09:55,0,NA,NA
49877,1735,"Email Campaign",245,2020-02-16 09:22:50,0,NA,NA
49878,849,"Email Campaign",117,2023-11-28 22:35:43,0,NA,NA
49879,3207,"Email Campaign",521,2017-05-23 04:16:53,1,1943,2017-07-16 04:16:53
49880,4498,"Website",337,2024-11-27 13:33:24,0,NA,NA
49881,1228,"Conference Booth",374,2023-02-21 22:33:39,1,3699,2023-03-07 22:33:39
49882,2169,"Webinar",589,2017-09-18 00:13:19,0,NA,NA
49883,1865,"Paid Ads",389,2023-07-11 17:29:25,0,NA,NA
49884,1522,"Website",6,2019-06-19 00:23:22,0,NA,NA
49885,4968,"Website",184,2018-09-12 20:09:46,0,NA,NA
49886,1063,"Social Media",210,2018-01-13 13:07:19,0,NA,NA
49887,2256,"Paid Ads",294,2017-08-19 15:30:02,0,NA,NA
49888,3015,"Paid Ads",310,2017-11-24 00:01:08,0,NA,NA
49889,4316,"Paid Ads",396,2021-06-02 12:19:22,0,NA,NA
49890,3721,"Paid Ads",208,2018-06-16 10:49:48,0,NA,NA
49891,2860,"Website",516,2017-09-26 19:27:52,0,NA,NA
49892,4889,"Website",9,2021-09-10 09:23:36,0,NA,NA
49893,721,"Paid Ads",259,2023-11-07 02:22:13,0,NA,NA
49894,4475,"Website",535,2021-03-15 03:12:27,1,1789,2021-05-02 03:12:27
49895,1948,"Website",478,2022-01-28 22:31:57,0,NA,NA
49896,538,"Email Campaign",71,2021-01-30 23:33:27,0,NA,NA
49897,678,"Email Campaign",93,2024-09-29 22:12:28,0,NA,NA
49898,4139,"Webinar",596,2022-10-11 19:38:55,0,NA,NA
49899,4049,"Paid Ads",231,2022-09-10 15:22:40,0,NA,NA
49900,1446,"Email Campaign",45,2018-11-13 10:26:26,1,29540,2018-12-19 10:26:26
49901,3889,"Webinar",77,2024-06-27 13:27:03,1,21617,2024-08-14 13:27:03
49902,4625,"Referral",260,2022-12-11 00:18:56,0,NA,NA
49903,2025,"Conference Booth",186,2021-06-18 09:44:57,1,1764,2021-07-30 09:44:57
49904,3541,"Webinar",98,2024-03-25 08:47:14,0,NA,NA
49905,3036,"Website",75,2022-07-28 22:51:32,0,NA,NA
49906,3018,"Conference Booth",253,2018-07-03 14:12:25,0,NA,NA
49907,1049,"Email Campaign",451,2019-03-12 23:15:04,0,NA,NA
49908,3556,"Paid Ads",138,2024-07-22 01:44:52,0,NA,NA
49909,3222,"Website",428,2017-10-06 03:52:15,0,NA,NA
49910,3082,"Paid Ads",68,2019-07-31 06:32:00,0,NA,NA
49911,2251,"Email Campaign",312,2021-10-19 18:21:50,0,NA,NA
49912,3491,"Paid Ads",152,2023-04-09 23:05:14,0,NA,NA
49913,3588,"Social Media",442,2022-01-10 21:27:28,0,NA,NA
49914,1267,"Webinar",244,2019-12-25 13:24:13,0,NA,NA
49915,4773,"Webinar",77,2018-06-18 10:21:28,1,15025,2018-07-20 10:21:28
49916,3904,"Website",301,2024-03-08 01:13:56,0,NA,NA
49917,3228,"Email Campaign",364,2024-07-02 13:22:27,0,NA,NA
49918,2840,"Conference Booth",486,2020-09-04 06:32:50,1,8644,2020-11-08 06:32:50
49919,3224,"Paid Ads",359,2021-06-16 14:23:52,0,NA,NA
49920,1932,"Webinar",252,2020-06-24 11:37:56,1,21919,2020-07-15 11:37:56
49921,2065,"Conference Booth",89,2019-05-19 20:57:06,0,NA,NA
49922,4044,"Email Campaign",392,2023-04-21 18:26:27,0,NA,NA
49923,241,"Website",242,2024-04-27 02:54:33,0,NA,NA
49924,2040,"Webinar",364,2018-01-11 08:35:46,0,NA,NA
49925,4784,"Paid Ads",271,2023-09-25 13:30:30,0,NA,NA
49926,1810,"Conference Booth",551,2022-12-16 20:47:17,0,NA,NA
49927,4224,"Website",225,2019-05-05 09:38:41,0,NA,NA
49928,1389,"Conference Booth",476,2017-03-13 09:13:13,0,NA,NA
49929,3654,"Conference Booth",566,2018-07-25 21:32:21,0,NA,NA
49930,3598,"Webinar",258,2020-10-03 11:17:01,0,NA,NA
49931,315,"Paid Ads",56,2020-01-28 02:20:42,0,NA,NA
49932,546,"Email Campaign",219,2024-08-23 03:52:13,0,NA,NA
49933,991,"Website",453,2021-09-02 12:14:20,0,NA,NA
49934,583,"Paid Ads",429,2021-06-17 13:02:11,1,26169,2021-08-12 13:02:11
49935,2167,"Website",340,2017-09-14 10:19:05,0,NA,NA
49936,2047,"Email Campaign",250,2020-10-09 15:22:44,1,2917,2020-12-22 15:22:44
49937,714,"Conference Booth",142,2021-01-18 03:24:21,0,NA,NA
49938,3170,"Website",105,2024-09-23 13:46:16,0,NA,NA
49939,1857,"Website",175,2018-09-01 12:49:07,0,NA,NA
49940,4663,"Website",343,2019-10-03 09:37:34,0,NA,NA
49941,3843,"Referral",121,2020-05-04 17:17:25,1,29487,2020-07-06 17:17:25
49942,423,"Webinar",389,2020-08-18 03:33:14,0,NA,NA
49943,1853,"Conference Booth",70,2021-04-27 08:13:46,0,NA,NA
49944,4068,"Paid Ads",423,2024-03-28 11:16:53,1,667,2024-05-18 11:16:53
49945,837,"Email Campaign",284,2021-06-10 08:44:13,0,NA,NA
49946,3492,"Paid Ads",248,2019-11-25 21:25:28,0,NA,NA
49947,3956,"Webinar",28,2018-05-06 19:32:51,0,NA,NA
49948,2611,"Website",126,2022-03-23 19:16:49,0,NA,NA
49949,4994,"Conference Booth",39,2019-02-17 03:57:12,0,NA,NA
49950,2424,"Referral",503,2021-12-12 11:21:27,1,25413,2022-01-08 11:21:27
49951,2462,"Website",226,2018-05-05 02:00:51,0,NA,NA
49952,4935,"Social Media",486,2023-05-22 23:30:54,0,NA,NA
49953,4169,"Social Media",579,2017-11-14 02:40:26,0,NA,NA
49954,2644,"Email Campaign",38,2018-05-18 15:29:37,0,NA,NA
49955,435,"Conference Booth",542,2023-07-31 09:57:01,0,NA,NA
49956,2005,"Conference Booth",233,2017-04-19 02:52:02,0,NA,NA
49957,1217,"Paid Ads",90,2018-03-29 02:47:17,0,NA,NA
49958,1144,"Email Campaign",182,2022-09-08 04:15:53,0,NA,NA
49959,1597,"Social Media",299,2022-07-30 14:32:11,0,NA,NA
49960,2470,"Webinar",359,2023-01-06 03:48:08,0,NA,NA
49961,4586,"Website",75,2021-10-25 17:47:37,0,NA,NA
49962,133,"Paid Ads",184,2017-02-16 07:42:19,0,NA,NA
49963,1567,"Webinar",366,2021-07-15 22:27:52,0,NA,NA
49964,1929,"Referral",156,2020-12-06 14:47:49,1,13839,2021-03-02 14:47:49
49965,2238,"Website",426,2019-03-07 20:00:38,0,NA,NA
49966,831,"Paid Ads",366,2021-08-24 19:09:30,0,NA,NA
49967,689,"Webinar",128,2020-05-27 09:49:56,1,958,2020-07-26 09:49:56
49968,565,"Paid Ads",328,2019-02-26 09:23:28,0,NA,NA
49969,3471,"Conference Booth",457,2018-06-12 21:46:03,0,NA,NA
49970,1115,"Email Campaign",79,2023-03-12 20:35:55,0,NA,NA
49971,2174,"Website",204,2017-10-28 21:07:40,0,NA,NA
49972,3869,"Social Media",257,2020-11-03 08:05:32,1,21599,2021-01-15 08:05:32
49973,3238,"Website",157,2022-04-21 02:31:00,0,NA,NA
49974,238,"Conference Booth",214,2017-09-03 14:40:28,0,NA,NA
49975,4133,"Website",415,2023-11-08 09:59:01,0,NA,NA
49976,2328,"Social Media",431,2017-11-26 20:54:05,0,NA,NA
49977,3955,"Email Campaign",62,2022-07-20 18:35:46,0,NA,NA
49978,1548,"Webinar",36,2023-04-19 13:15:16,1,2282,2023-05-25 13:15:16
49979,3512,"Email Campaign",35,2024-08-12 18:43:27,0,NA,NA
49980,1869,"Email Campaign",297,2018-04-07 15:46:32,0,NA,NA
49981,3988,"Email Campaign",582,2018-08-25 08:35:29,0,NA,NA
49982,1510,"Email Campaign",390,2017-01-15 20:34:24,0,NA,NA
49983,1841,"Website",562,2019-05-19 14:39:06,0,NA,NA
49984,3245,"Paid Ads",417,2023-03-02 11:31:14,1,24726,2023-05-30 11:31:14
49985,541,"Paid Ads",106,2024-12-03 07:24:20,0,NA,NA
49986,2163,"Website",60,2020-02-04 06:12:07,0,NA,NA
49987,4547,"Referral",342,2022-12-01 22:37:18,0,NA,NA
49988,2784,"Email Campaign",340,2020-12-02 10:09:27,0,NA,NA
49989,387,"Website",219,2023-01-04 01:03:56,0,NA,NA
49990,1407,"Website",159,2017-06-14 08:37:02,0,NA,NA
49991,643,"Conference Booth",52,2021-10-10 17:51:55,0,NA,NA
49992,1701,"Referral",206,2021-04-28 02:52:08,0,NA,NA
49993,3,"Referral",294,2020-08-09 08:30:40,0,NA,NA
49994,2196,"Conference Booth",233,2023-08-14 09:52:10,0,NA,NA
49995,3185,"Webinar",449,2024-05-22 01:15:03,0,NA,NA
49996,4386,"Website",468,2019-12-18 11:38:03,0,NA,NA
49997,1623,"Paid Ads",149,2017-09-20 10:20:29,0,NA,NA
49998,934,"Website",87,2023-05-06 21:59:19,0,NA,NA
49999,4791,"Email Campaign",355,2019-08-08 11:32:59,0,NA,NA
50000,3700,"Paid Ads",516,2017-04-27 00:04:46,1,29413,2017-06-21 00:04:46
50001,196,"Email Campaign",196,2017-12-05 23:58:20,1,4292,2018-01-20 23:58:20
50002,3629,"Referral",208,2020-04-18 07:57:05,0,NA,NA
50003,2432,"Conference Booth",414,2018-07-25 15:56:58,0,NA,NA
50004,804,"Conference Booth",480,2020-05-01 19:56:11,0,NA,NA
50005,2361,"Website",573,2023-12-30 20:07:07,0,NA,NA
50006,3782,"Email Campaign",533,2023-04-17 19:41:56,0,NA,NA
50007,3543,"Paid Ads",537,2019-06-02 11:29:12,0,NA,NA
50008,2279,"Email Campaign",352,2020-07-25 06:16:16,0,NA,NA
50009,1757,"Webinar",459,2024-03-23 11:06:12,0,NA,NA
50010,993,"Email Campaign",23,2017-09-15 22:53:09,0,NA,NA
50011,3838,"Paid Ads",552,2017-09-16 15:11:59,1,29220,2017-11-01 15:11:59
50012,1254,"Conference Booth",66,2024-09-17 00:17:24,0,NA,NA
50013,3422,"Conference Booth",171,2022-07-01 00:32:38,0,NA,NA
50014,2303,"Conference Booth",256,2017-09-24 17:13:05,0,NA,NA
50015,2125,"Email Campaign",149,2023-10-11 18:50:25,0,NA,NA
50016,2829,"Website",404,2017-07-11 17:58:46,0,NA,NA
50017,4550,"Conference Booth",88,2024-11-11 11:17:56,0,NA,NA
50018,2643,"Email Campaign",179,2023-02-13 08:42:42,1,29263,2023-04-11 08:42:42
50019,3725,"Referral",405,2018-01-21 13:53:46,0,NA,NA
50020,2119,"Email Campaign",276,2019-07-24 02:30:58,0,NA,NA
50021,2691,"Website",262,2024-07-06 08:37:54,0,NA,NA
50022,3047,"Email Campaign",103,2023-07-12 18:52:25,0,NA,NA
50023,2676,"Webinar",420,2022-06-29 22:51:18,0,NA,NA
50024,820,"Conference Booth",66,2017-02-11 02:06:14,0,NA,NA
50025,3030,"Website",81,2017-11-12 09:30:11,0,NA,NA
50026,3975,"Email Campaign",479,2023-10-02 20:02:13,1,12990,2023-11-28 20:02:13
50027,4333,"Conference Booth",100,2019-09-11 20:15:08,0,NA,NA
50028,5,"Website",289,2020-12-13 02:08:46,0,NA,NA
50029,4148,"Webinar",120,2022-08-19 06:42:56,0,NA,NA
50030,2263,"Conference Booth",21,2022-10-18 11:40:40,0,NA,NA
50031,4244,"Website",324,2018-04-11 07:22:10,0,NA,NA
50032,3657,"Website",111,2017-11-06 03:37:42,0,NA,NA
50033,3059,"Website",550,2020-06-25 23:15:57,1,3643,2020-07-29 23:15:57
50034,3458,"Website",581,2019-02-22 14:50:34,0,NA,NA
50035,2396,"Website",478,2019-11-19 00:40:33,1,16465,2019-12-23 00:40:33
50036,2406,"Email Campaign",379,2020-08-20 04:27:07,0,NA,NA
50037,2552,"Email Campaign",19,2023-07-11 23:46:16,0,NA,NA
50038,2975,"Website",535,2017-08-04 12:11:22,0,NA,NA
50039,4444,"Paid Ads",123,2023-12-22 20:32:43,0,NA,NA
50040,395,"Website",433,2021-07-31 19:18:53,0,NA,NA
50041,4057,"Email Campaign",431,2021-01-23 23:11:02,0,NA,NA
50042,1434,"Social Media",427,2018-06-18 06:22:29,0,NA,NA
50043,4164,"Referral",204,2021-09-13 02:29:51,0,NA,NA
50044,753,"Conference Booth",508,2021-09-25 17:47:14,1,7533,2021-11-20 17:47:14
50045,2163,"Email Campaign",243,2017-11-11 11:57:06,0,NA,NA
50046,4748,"Conference Booth",577,2024-02-19 12:39:39,0,NA,NA
50047,1517,"Referral",577,2018-07-03 01:25:06,0,NA,NA
50048,456,"Conference Booth",339,2019-07-27 12:28:21,0,NA,NA
50049,3922,"Paid Ads",316,2022-07-26 16:15:38,0,NA,NA
50050,3976,"Referral",567,2018-07-15 18:22:03,1,16164,2018-08-18 18:22:03
50051,4347,"Website",201,2024-08-29 00:45:53,0,NA,NA
50052,1081,"Paid Ads",38,2021-04-13 22:16:09,0,NA,NA
50053,1227,"Website",298,2018-06-06 21:57:32,0,NA,NA
50054,496,"Email Campaign",362,2017-03-19 01:28:48,1,20429,2017-06-04 01:28:48
50055,4073,"Email Campaign",94,2017-10-04 11:17:35,0,NA,NA
50056,3674,"Webinar",378,2017-09-29 00:48:19,1,17583,2017-10-26 00:48:19
50057,4232,"Paid Ads",16,2020-06-20 23:56:50,0,NA,NA
50058,4222,"Paid Ads",423,2022-08-08 04:17:46,0,NA,NA
50059,4613,"Paid Ads",101,2021-09-04 05:28:18,0,NA,NA
50060,50,"Paid Ads",405,2019-07-14 15:32:24,0,NA,NA
50061,2619,"Email Campaign",332,2018-03-09 10:48:31,0,NA,NA
50062,4247,"Webinar",587,2019-06-02 13:42:15,0,NA,NA
50063,4172,"Email Campaign",291,2020-10-30 21:36:07,1,28791,2021-01-09 21:36:07
50064,2230,"Paid Ads",176,2018-04-23 08:22:24,0,NA,NA
50065,546,"Website",50,2020-10-13 11:55:29,1,8782,2020-11-02 11:55:29
50066,3226,"Website",135,2023-06-14 11:32:38,0,NA,NA
50067,1762,"Website",519,2020-10-29 23:17:11,1,22436,2021-01-17 23:17:11
50068,4565,"Website",477,2017-06-29 19:25:02,1,25292,2017-08-20 19:25:02
50069,655,"Paid Ads",551,2022-01-29 12:12:47,0,NA,NA
50070,2965,"Conference Booth",423,2024-05-13 11:25:47,1,20496,2024-07-12 11:25:47
50071,938,"Website",569,2018-09-30 03:31:09,1,7596,2018-12-15 03:31:09
50072,3776,"Paid Ads",201,2022-12-16 21:12:49,0,NA,NA
50073,1729,"Email Campaign",185,2022-01-09 11:00:11,1,14267,2022-02-22 11:00:11
50074,786,"Paid Ads",418,2020-01-17 12:54:19,0,NA,NA
50075,3043,"Paid Ads",24,2023-05-17 15:28:17,0,NA,NA
50076,3018,"Referral",322,2019-08-17 05:29:24,0,NA,NA
50077,4245,"Website",439,2024-03-17 22:42:52,0,NA,NA
50078,3529,"Email Campaign",249,2019-05-15 09:07:12,0,NA,NA
50079,4303,"Webinar",558,2020-08-25 13:26:15,1,1441,2020-10-04 13:26:15
50080,650,"Paid Ads",282,2020-07-18 12:16:44,1,6884,2020-09-11 12:16:44
50081,760,"Website",582,2017-08-30 06:27:56,1,18784,2017-10-02 06:27:56
50082,976,"Referral",257,2021-01-10 11:16:47,0,NA,NA
50083,1450,"Website",369,2020-10-14 20:08:47,1,19504,2020-12-18 20:08:47
50084,4905,"Referral",106,2023-09-03 12:50:38,0,NA,NA
50085,4081,"Conference Booth",483,2021-11-06 11:25:46,1,7981,2022-01-03 11:25:46
50086,1132,"Website",487,2022-01-06 07:26:52,0,NA,NA
50087,4286,"Paid Ads",293,2021-11-13 09:08:42,1,9727,2022-01-18 09:08:42
50088,2736,"Email Campaign",342,2019-08-05 08:40:15,0,NA,NA
50089,2844,"Social Media",61,2020-09-21 02:34:44,1,22491,2020-11-27 02:34:44
50090,1646,"Webinar",168,2023-12-28 06:59:31,1,4863,2024-03-01 06:59:31
50091,2540,"Website",52,2018-05-13 07:49:32,1,3937,2018-07-05 07:49:32
50092,2482,"Email Campaign",149,2020-02-04 13:38:58,0,NA,NA
50093,426,"Email Campaign",427,2023-07-13 06:43:01,1,4586,2023-09-24 06:43:01
50094,3693,"Paid Ads",294,2021-02-18 18:17:48,1,28125,2021-05-02 18:17:48
50095,2225,"Email Campaign",524,2020-09-14 08:24:06,0,NA,NA
50096,219,"Email Campaign",80,2020-03-12 23:20:36,0,NA,NA
50097,4285,"Website",170,2017-09-05 06:43:49,0,NA,NA
50098,4233,"Website",381,2017-09-26 21:47:12,1,13963,2017-12-02 21:47:12
50099,3025,"Webinar",94,2017-06-07 00:30:11,0,NA,NA
50100,3586,"Website",133,2019-03-22 02:31:52,1,5829,2019-06-02 02:31:52
50101,4627,"Website",34,2023-04-28 13:53:44,0,NA,NA
50102,4723,"Website",393,2023-06-07 06:18:20,0,NA,NA
50103,3349,"Website",260,2022-08-18 23:43:14,1,28395,2022-11-05 23:43:14
50104,2081,"Website",282,2021-03-30 01:33:09,0,NA,NA
50105,3318,"Email Campaign",138,2019-06-08 12:01:39,0,NA,NA
50106,950,"Conference Booth",318,2023-02-16 17:31:41,1,21321,2023-04-13 17:31:41
50107,311,"Social Media",118,2018-07-15 09:02:14,0,NA,NA
50108,2862,"Referral",294,2021-07-06 21:30:22,0,NA,NA
50109,2381,"Email Campaign",549,2024-05-27 01:50:43,0,NA,NA
50110,349,"Website",523,2019-06-22 03:59:17,1,7939,2019-09-17 03:59:17
50111,1967,"Website",338,2019-03-18 04:41:34,0,NA,NA
50112,1256,"Referral",175,2021-05-05 04:44:16,0,NA,NA
50113,4488,"Referral",63,2019-05-23 02:14:52,0,NA,NA
50114,2776,"Webinar",260,2019-06-16 18:09:16,0,NA,NA
50115,1483,"Social Media",61,2020-11-18 23:51:06,0,NA,NA
50116,1544,"Paid Ads",126,2023-07-07 05:20:26,0,NA,NA
50117,4696,"Email Campaign",537,2024-05-06 23:11:23,0,NA,NA
50118,2954,"Conference Booth",370,2018-10-28 09:08:26,1,7383,2019-01-24 09:08:26
50119,4328,"Referral",535,2023-04-10 09:35:35,0,NA,NA
50120,1363,"Social Media",426,2023-07-30 23:30:38,0,NA,NA
50121,1380,"Webinar",528,2021-04-13 10:42:10,0,NA,NA
50122,1826,"Email Campaign",390,2018-10-02 16:16:22,0,NA,NA
50123,2191,"Website",173,2017-06-24 22:11:32,0,NA,NA
50124,4737,"Website",209,2021-01-31 04:10:49,0,NA,NA
50125,4311,"Conference Booth",165,2018-02-02 05:16:05,0,NA,NA
50126,4737,"Webinar",155,2023-09-13 18:59:22,0,NA,NA
50127,4759,"Website",26,2019-11-14 16:45:56,0,NA,NA
50128,3841,"Webinar",464,2022-01-27 23:10:45,1,14391,2022-02-13 23:10:45
50129,2944,"Referral",277,2018-12-05 07:14:11,1,11336,2019-02-22 07:14:11
50130,2154,"Website",302,2020-01-06 01:01:06,0,NA,NA
50131,2419,"Webinar",132,2021-11-23 12:20:59,0,NA,NA
50132,33,"Paid Ads",470,2021-02-16 14:31:52,0,NA,NA
50133,2338,"Email Campaign",455,2019-12-05 06:54:21,0,NA,NA
50134,2300,"Social Media",159,2020-08-19 14:54:46,0,NA,NA
50135,527,"Conference Booth",166,2021-10-20 17:31:18,0,NA,NA
50136,3091,"Email Campaign",52,2023-08-14 09:49:12,0,NA,NA
50137,4704,"Paid Ads",583,2018-06-05 01:52:23,0,NA,NA
50138,447,"Referral",207,2022-02-21 07:02:33,0,NA,NA
50139,4903,"Referral",360,2022-06-06 02:21:50,0,NA,NA
50140,3418,"Webinar",20,2018-03-22 16:44:03,1,3010,2018-05-14 16:44:03
50141,4936,"Webinar",293,2017-12-18 18:31:49,1,2977,2018-02-10 18:31:49
50142,906,"Email Campaign",448,2022-01-07 07:45:56,0,NA,NA
50143,4206,"Website",227,2024-08-31 14:28:40,0,NA,NA
50144,2336,"Website",119,2018-06-20 12:17:56,0,NA,NA
50145,2934,"Website",152,2022-01-17 20:05:43,0,NA,NA
50146,4919,"Website",517,2019-02-13 13:02:47,0,NA,NA
50147,1602,"Social Media",372,2019-05-19 13:49:20,0,NA,NA
50148,4722,"Referral",389,2022-02-21 21:17:19,0,NA,NA
50149,4187,"Conference Booth",351,2023-03-18 10:40:36,0,NA,NA
50150,2835,"Webinar",131,2018-03-21 22:14:04,0,NA,NA
50151,2395,"Website",547,2018-02-09 13:26:37,0,NA,NA
50152,1906,"Conference Booth",295,2020-06-13 16:21:58,0,NA,NA
50153,2623,"Referral",282,2023-07-15 20:23:31,0,NA,NA
50154,1997,"Email Campaign",242,2024-07-11 17:27:32,0,NA,NA
50155,3761,"Website",591,2020-11-10 09:57:43,0,NA,NA
50156,2914,"Website",45,2017-06-27 04:15:34,0,NA,NA
50157,122,"Referral",134,2024-04-26 17:51:35,0,NA,NA
50158,1212,"Email Campaign",232,2024-08-09 16:49:46,1,15189,2024-09-25 16:49:46
50159,208,"Referral",562,2024-09-27 06:47:42,0,NA,NA
50160,1403,"Website",592,2020-10-07 10:09:11,0,NA,NA
50161,4737,"Conference Booth",451,2021-06-24 02:31:48,0,NA,NA
50162,5000,"Email Campaign",567,2022-10-04 19:39:42,0,NA,NA
50163,4924,"Website",94,2019-07-03 19:22:02,0,NA,NA
50164,614,"Referral",85,2017-06-09 18:55:55,0,NA,NA
50165,2040,"Website",461,2024-12-22 14:43:16,1,24607,2025-03-18 14:43:16
50166,4256,"Email Campaign",472,2020-09-03 21:00:11,1,17484,2020-10-04 21:00:11
50167,1225,"Website",518,2023-05-21 17:46:25,0,NA,NA
50168,4983,"Website",6,2018-06-26 15:49:29,0,NA,NA
50169,3132,"Webinar",117,2019-05-23 16:38:08,0,NA,NA
50170,2092,"Email Campaign",459,2022-05-25 16:50:17,1,14253,2022-07-11 16:50:17
50171,77,"Paid Ads",172,2021-01-22 08:26:25,0,NA,NA
50172,3188,"Email Campaign",61,2018-04-07 13:44:33,0,NA,NA
50173,1124,"Paid Ads",96,2019-11-04 05:08:11,0,NA,NA
50174,3306,"Webinar",257,2017-09-02 09:35:26,0,NA,NA
50175,3050,"Website",247,2018-02-09 12:11:19,0,NA,NA
50176,2053,"Referral",237,2024-06-23 15:33:23,0,NA,NA
50177,4310,"Website",321,2021-05-27 07:50:33,0,NA,NA
50178,3545,"Conference Booth",346,2019-01-07 21:21:58,0,NA,NA
50179,1363,"Referral",165,2019-09-07 16:57:31,1,15337,2019-11-10 16:57:31
50180,1118,"Webinar",249,2020-07-22 04:43:29,0,NA,NA
50181,4043,"Website",210,2022-05-08 13:14:36,0,NA,NA
50182,4439,"Webinar",513,2021-06-28 21:54:19,0,NA,NA
50183,1840,"Email Campaign",429,2021-06-03 11:10:14,1,5464,2021-06-20 11:10:14
50184,1235,"Webinar",257,2019-07-28 04:14:23,0,NA,NA
50185,2902,"Webinar",440,2023-02-22 01:27:53,0,NA,NA
50186,1670,"Conference Booth",512,2018-06-15 02:17:29,0,NA,NA
50187,2724,"Webinar",247,2019-12-13 13:33:15,1,19981,2020-01-28 13:33:15
50188,1046,"Email Campaign",182,2020-07-12 14:56:19,0,NA,NA
50189,4733,"Email Campaign",20,2023-02-21 23:01:10,0,NA,NA
50190,1227,"Email Campaign",575,2023-11-07 01:38:12,0,NA,NA
