"org_id","org_name","org_type","org_size_band","state","created_date"
3807,"Practice_3807","Physical Therapy","2-5","GA",2019-01-20 22:45:35
3808,"Practice_3808","Pediatrics","6-20","NY",2019-08-19 13:46:53
3809,"Practice_3809","Dental","Solo","TX",2019-07-01 14:11:05
3810,"Practice_3810","Dental","Solo","FL",2018-07-19 05:29:23
3811,"Practice_3811","Orthopedics","Solo","NY",2016-06-16 22:23:20
3812,"Practice_3812","Physical Therapy","2-5","GA",2020-07-06 16:22:54
3813,"Practice_3813","Dental","6-20","GA",2016-07-01 18:12:01
3814,"Practice_3814","Orthopedics","Solo","TX",2024-01-24 18:56:49
3815,"Practice_3815","Pediatrics","2-5","WA",2020-02-26 15:19:45
3816,"Practice_3816","Physical Therapy","2-5","AZ",2020-12-03 05:04:16
3817,"Practice_3817","Pediatrics","2-5","FL",2021-06-08 22:27:56
3818,"Practice_3818","Family Medicine","Solo","NY",2015-11-19 16:24:59
3819,"Practice_3819","Family Medicine","2-5","IL",2015-10-14 00:11:55
3820,"Practice_3820","Physical Therapy","Solo","CA",2018-03-31 20:50:46
3821,"Practice_3821","Pediatrics","Solo","WA",2015-04-27 17:48:48
3822,"Practice_3822","Pediatrics","20+","FL",2016-12-21 21:45:33
3823,"Practice_3823","Family Medicine","Solo","CA",2015-06-08 03:07:44
3824,"Practice_3824","Pediatrics","Solo","AZ",2015-02-09 06:07:08
3825,"Practice_3825","Dental","6-20","CA",2015-05-02 15:43:41
3826,"Practice_3826","Dental","Solo","IL",2017-07-26 19:42:38
3827,"Practice_3827","Physical Therapy","2-5","CA",2016-07-28 23:52:48
3828,"Practice_3828","Physical Therapy","Solo","WA",2017-04-07 03:39:42
3829,"Practice_3829","Family Medicine","Solo","CO",2015-03-19 04:52:06
3830,"Practice_3830","Dental","Solo","WA",2024-06-22 22:37:38
3831,"Practice_3831","Pediatrics","Solo","IL",2015-12-06 23:21:38
3832,"Practice_3832","Family Medicine","2-5","NY",2015-04-10 18:30:09
3833,"Practice_3833","Family Medicine","2-5","CO",2016-01-08 18:36:09
3834,"Practice_3834","Pediatrics","2-5","AZ",2024-05-12 12:17:01
3835,"Practice_3835","Physical Therapy","6-20","WA",2016-09-27 19:02:14
3836,"Practice_3836","Pediatrics","Solo","CO",2019-03-08 10:57:31
3837,"Practice_3837","Family Medicine","2-5","GA",2020-01-29 16:52:32
3838,"Practice_3838","Dental","2-5","WA",2024-06-19 15:43:33
3839,"Practice_3839","Family Medicine","6-20","CO",2021-07-25 07:42:38
3840,"Practice_3840","Orthopedics","Solo","TX",2021-03-03 10:44:23
3841,"Practice_3841","Physical Therapy","2-5","NY",2023-06-02 19:30:44
3842,"Practice_3842","Dental","6-20","FL",2016-07-23 05:42:58
3843,"Practice_3843","Physical Therapy","Solo","CA",2024-04-18 11:09:26
3844,"Practice_3844","Physical Therapy","6-20","CO",2021-07-20 07:24:58
3845,"Practice_3845","Dental","Solo","FL",2018-06-23 15:16:30
3846,"Practice_3846","Orthopedics","2-5","WA",2018-10-31 11:15:13
3847,"Practice_3847","Dermatology","6-20","FL",2018-02-11 06:15:06
3848,"Practice_3848","Physical Therapy","2-5","GA",2023-04-05 00:34:47
3849,"Practice_3849","Orthopedics","2-5","NC",2016-07-11 07:51:42
3850,"Practice_3850","Dental","Solo","NC",2017-10-29 14:47:14
3851,"Practice_3851","Physical Therapy","6-20","NY",2017-03-10 08:17:19
3852,"Practice_3852","Dental","2-5","CO",2020-03-26 01:57:06
3853,"Practice_3853","Orthopedics","Solo","GA",2020-12-05 08:42:52
3854,"Practice_3854","Family Medicine","2-5","CA",2018-12-24 07:36:54
3855,"Practice_3855","Orthopedics","2-5","AZ",2018-07-22 22:16:10
3856,"Practice_3856","Dental","Solo","IL",2022-10-04 19:46:57
3857,"Practice_3857","Pediatrics","Solo","NY",2018-07-14 00:35:21
3858,"Practice_3858","Physical Therapy","Solo","IL",2015-05-23 12:49:33
3859,"Practice_3859","Physical Therapy","2-5","NC",2019-11-02 12:54:36
3860,"Practice_3860","Family Medicine","2-5","TX",2019-01-11 19:10:21
3861,"Practice_3861","Family Medicine","2-5","AZ",2023-07-05 23:58:48
3862,"Practice_3862","Orthopedics","6-20","AZ",2018-06-10 12:38:30
3863,"Practice_3863","Pediatrics","6-20","IL",2015-10-16 20:24:41
3864,"Practice_3864","Pediatrics","2-5","TX",2015-08-13 12:32:29
3865,"Practice_3865","Dental","Solo","WA",2016-04-30 18:43:30
3866,"Practice_3866","Pediatrics","2-5","FL",2019-02-10 13:50:28
3867,"Practice_3867","Physical Therapy","2-5","NY",2024-07-05 20:37:22
3868,"Practice_3868","Orthopedics","2-5","GA",2016-06-03 00:24:56
3869,"Practice_3869","Orthopedics","2-5","AZ",2022-07-29 01:33:50
3870,"Practice_3870","Dental","Solo","IL",2022-01-10 07:28:13
3871,"Practice_3871","Pediatrics","6-20","FL",2015-12-09 00:41:25
3872,"Practice_3872","Dental","Solo","NC",2023-12-07 15:45:05
3873,"Practice_3873","Dental","2-5","GA",2019-05-29 18:32:10
3874,"Practice_3874","Family Medicine","Solo","IL",2024-12-11 16:24:20
3875,"Practice_3875","Dental","6-20","NY",2018-02-19 23:02:26
3876,"Practice_3876","Physical Therapy","Solo","CA",2015-11-23 23:40:09
3877,"Practice_3877","Dental","Solo","AZ",2023-02-24 17:31:11
3878,"Practice_3878","Family Medicine","Solo","NC",2016-01-06 17:28:42
3879,"Practice_3879","Physical Therapy","Solo","NY",2015-02-27 08:25:21
3880,"Practice_3880","Dental","Solo","CO",2016-05-31 08:37:20
3881,"Practice_3881","Physical Therapy","2-5","NC",2016-11-29 23:04:35
3882,"Practice_3882","Orthopedics","2-5","GA",2015-03-22 13:23:39
3883,"Practice_3883","Dermatology","Solo","CO",2018-09-29 00:02:17
3884,"Practice_3884","Dental","Solo","NC",2016-08-08 02:24:10
3885,"Practice_3885","Family Medicine","6-20","IL",2019-04-29 13:05:53
3886,"Practice_3886","Family Medicine","2-5","CA",2018-03-24 11:20:54
3887,"Practice_3887","Family Medicine","2-5","FL",2022-04-19 01:32:44
3888,"Practice_3888","Orthopedics","2-5","CA",2022-02-08 23:43:42
3889,"Practice_3889","Orthopedics","Solo","CA",2016-10-15 04:01:06
3890,"Practice_3890","Physical Therapy","Solo","IL",2020-10-06 02:26:46
3891,"Practice_3891","Family Medicine","Solo","TX",2023-10-27 17:07:50
3892,"Practice_3892","Physical Therapy","6-20","NC",2021-12-27 00:04:32
3893,"Practice_3893","Orthopedics","20+","FL",2024-06-02 11:58:43
3894,"Practice_3894","Physical Therapy","2-5","WA",2021-09-13 14:19:35
3895,"Practice_3895","Orthopedics","Solo","IL",2024-09-24 19:05:51
3896,"Practice_3896","Family Medicine","Solo","TX",2018-02-26 21:26:06
3897,"Practice_3897","Dental","Solo","IL",2019-08-02 01:00:29
3898,"Practice_3898","Family Medicine","2-5","TX",2017-02-21 05:54:34
3899,"Practice_3899","Physical Therapy","Solo","CA",2022-10-07 20:11:39
3900,"Practice_3900","Family Medicine","6-20","AZ",2015-08-20 08:27:20
3901,"Practice_3901","Physical Therapy","Solo","AZ",2023-04-19 19:09:57
3902,"Practice_3902","Pediatrics","6-20","CO",2017-04-12 13:14:51
3903,"Practice_3903","Family Medicine","6-20","WA",2017-04-10 23:32:45
3904,"Practice_3904","Pediatrics","6-20","FL",2020-12-03 10:53:42
3905,"Practice_3905","Family Medicine","2-5","TX",2016-04-27 17:48:03
3906,"Practice_3906","Physical Therapy","2-5","NC",2015-04-05 08:37:09
3907,"Practice_3907","Physical Therapy","2-5","CA",2022-12-13 11:43:15
3908,"Practice_3908","Pediatrics","2-5","GA",2021-05-30 21:59:57
3909,"Practice_3909","Physical Therapy","2-5","NC",2021-07-31 16:07:35
3910,"Practice_3910","Pediatrics","20+","NC",2024-10-08 06:15:29
3911,"Practice_3911","Dental","2-5","TX",2023-02-19 21:07:21
3912,"Practice_3912","Pediatrics","6-20","FL",2016-02-11 10:18:55
3913,"Practice_3913","Dental","6-20","CA",2023-04-23 17:58:28
3914,"Practice_3914","Dermatology","Solo","CA",2022-12-02 18:02:27
3915,"Practice_3915","Dermatology","Solo","FL",2017-01-16 05:45:08
3916,"Practice_3916","Pediatrics","2-5","AZ",2015-01-03 22:21:07
3917,"Practice_3917","Orthopedics","2-5","NY",2020-01-03 18:53:10
3918,"Practice_3918","Pediatrics","6-20","CO",2024-03-13 13:17:19
3919,"Practice_3919","Orthopedics","2-5","IL",2023-11-19 15:26:33
3920,"Practice_3920","Family Medicine","2-5","CO",2015-06-11 19:30:05
3921,"Practice_3921","Family Medicine","2-5","AZ",2015-06-08 11:04:44
3922,"Practice_3922","Physical Therapy","Solo","TX",2022-12-09 01:51:45
3923,"Practice_3923","Family Medicine","2-5","TX",2021-06-13 03:51:44
3924,"Practice_3924","Pediatrics","6-20","WA",2022-10-28 08:19:07
3925,"Practice_3925","Dermatology","Solo","CO",2023-06-13 12:33:18
3926,"Practice_3926","Dental","2-5","CO",2021-03-05 09:55:56
3927,"Practice_3927","Orthopedics","2-5","IL",2023-02-14 07:03:57
3928,"Practice_3928","Orthopedics","Solo","TX",2022-01-14 04:04:58
3929,"Practice_3929","Orthopedics","Solo","NC",2021-01-16 02:12:50
3930,"Practice_3930","Dental","20+","CO",2017-05-24 15:47:33
3931,"Practice_3931","Family Medicine","Solo","IL",2021-03-28 08:29:51
3932,"Practice_3932","Dental","Solo","FL",2015-02-26 23:10:02
3933,"Practice_3933","Orthopedics","Solo","GA",2017-01-01 23:17:57
3934,"Practice_3934","Dental","2-5","FL",2019-05-30 19:52:00
3935,"Practice_3935","Pediatrics","2-5","IL",2017-09-24 00:39:33
3936,"Practice_3936","Physical Therapy","2-5","NC",2023-10-15 12:41:25
3937,"Practice_3937","Physical Therapy","Solo","WA",2018-09-11 18:40:43
3938,"Practice_3938","Dental","6-20","TX",2018-07-24 01:05:15
3939,"Practice_3939","Dental","Solo","WA",2015-10-22 14:17:42
3940,"Practice_3940","Physical Therapy","Solo","WA",2020-03-28 07:03:29
3941,"Practice_3941","Family Medicine","2-5","IL",2016-04-12 08:52:11
3942,"Practice_3942","Family Medicine","Solo","TX",2024-03-04 10:27:12
3943,"Practice_3943","Dental","6-20","CA",2020-11-29 16:07:50
3944,"Practice_3944","Pediatrics","6-20","GA",2017-12-20 16:15:02
3945,"Practice_3945","Dental","Solo","CO",2018-02-06 02:31:14
3946,"Practice_3946","Dental","6-20","WA",2018-08-07 21:16:50
3947,"Practice_3947","Orthopedics","6-20","FL",2017-09-23 08:33:32
3948,"Practice_3948","Orthopedics","6-20","CA",2016-05-18 07:40:57
3949,"Practice_3949","Dental","Solo","CA",2016-12-27 14:37:48
3950,"Practice_3950","Dental","2-5","NC",2015-06-26 10:06:50
3951,"Practice_3951","Dental","Solo","WA",2019-01-19 23:16:14
3952,"Practice_3952","Family Medicine","6-20","WA",2017-10-11 16:01:37
3953,"Practice_3953","Dermatology","Solo","NY",2015-07-26 05:20:07
3954,"Practice_3954","Dental","2-5","IL",2022-05-19 23:25:27
3955,"Practice_3955","Dental","Solo","NC",2024-06-28 15:13:58
3956,"Practice_3956","Family Medicine","Solo","CA",2021-10-17 14:09:09
3957,"Practice_3957","Family Medicine","2-5","CA",2020-05-16 09:50:56
3958,"Practice_3958","Physical Therapy","6-20","NY",2017-09-03 02:51:35
3959,"Practice_3959","Dental","2-5","CO",2019-12-03 22:36:23
3960,"Practice_3960","Dental","6-20","AZ",2017-09-07 03:18:09
3961,"Practice_3961","Physical Therapy","Solo","FL",2023-11-23 16:14:35
3962,"Practice_3962","Pediatrics","2-5","AZ",2021-02-14 18:40:15
3963,"Practice_3963","Dental","2-5","WA",2019-02-06 23:06:55
3964,"Practice_3964","Physical Therapy","Solo","TX",2016-11-30 06:44:46
3965,"Practice_3965","Dental","2-5","NC",2015-12-30 09:45:34
3966,"Practice_3966","Family Medicine","2-5","WA",2022-03-11 11:43:32
3967,"Practice_3967","Pediatrics","2-5","CO",2016-11-01 06:17:36
3968,"Practice_3968","Dental","2-5","AZ",2017-05-22 07:03:52
3969,"Practice_3969","Physical Therapy","2-5","WA",2016-11-26 14:47:26
3970,"Practice_3970","Pediatrics","Solo","FL",2024-04-24 11:09:22
3971,"Practice_3971","Dermatology","Solo","CA",2024-06-11 04:03:49
3972,"Practice_3972","Physical Therapy","2-5","IL",2020-10-06 06:40:04
3973,"Practice_3973","Pediatrics","Solo","GA",2015-11-29 23:40:32
3974,"Practice_3974","Orthopedics","Solo","WA",2023-06-28 17:56:01
3975,"Practice_3975","Pediatrics","2-5","CO",2024-06-08 16:04:27
3976,"Practice_3976","Family Medicine","2-5","NC",2019-08-23 19:01:17
3977,"Practice_3977","Pediatrics","Solo","TX",2023-10-25 15:50:03
3978,"Practice_3978","Physical Therapy","2-5","FL",2023-07-21 02:06:43
3979,"Practice_3979","Dental","2-5","NY",2024-11-04 08:00:08
3980,"Practice_3980","Physical Therapy","Solo","CO",2024-03-30 08:18:42
3981,"Practice_3981","Family Medicine","6-20","AZ",2016-03-22 01:41:20
3982,"Practice_3982","Family Medicine","2-5","IL",2017-04-16 12:39:37
3983,"Practice_3983","Dental","2-5","AZ",2019-03-24 03:53:17
3984,"Practice_3984","Dental","2-5","CA",2022-08-14 18:13:58
3985,"Practice_3985","Family Medicine","Solo","IL",2020-07-16 16:52:09
3986,"Practice_3986","Family Medicine","2-5","AZ",2019-03-13 18:51:16
3987,"Practice_3987","Dental","Solo","NC",2019-02-04 23:04:15
3988,"Practice_3988","Physical Therapy","6-20","AZ",2017-06-13 14:36:00
3989,"Practice_3989","Pediatrics","6-20","FL",2017-06-22 14:02:39
3990,"Practice_3990","Family Medicine","2-5","FL",2015-11-18 17:21:09
3991,"Practice_3991","Dental","Solo","GA",2019-01-27 19:25:45
3992,"Practice_3992","Dental","Solo","AZ",2024-05-04 11:43:32
3993,"Practice_3993","Family Medicine","Solo","NC",2015-08-16 04:10:23
3994,"Practice_3994","Dental","2-5","NC",2022-07-14 20:16:31
3995,"Practice_3995","Physical Therapy","Solo","WA",2016-10-19 18:41:20
3996,"Practice_3996","Physical Therapy","2-5","TX",2020-10-28 17:31:48
3997,"Practice_3997","Pediatrics","Solo","IL",2023-11-29 15:17:25
3998,"Practice_3998","Pediatrics","20+","CO",2020-11-11 08:20:45
3999,"Practice_3999","Physical Therapy","Solo","NY",2024-03-21 17:59:48
4000,"Practice_4000","Dental","6-20","IL",2024-01-03 23:26:33
4001,"Practice_4001","Physical Therapy","6-20","IL",2017-01-04 13:36:16
4002,"Practice_4002","Family Medicine","2-5","CA",2021-02-12 12:33:30
4003,"Practice_4003","Family Medicine","2-5","IL",2021-02-09 06:42:36
4004,"Practice_4004","Dental","2-5","CA",2020-01-04 03:32:44
4005,"Practice_4005","Dental","2-5","WA",2019-02-07 10:56:35
4006,"Practice_4006","Pediatrics","Solo","TX",2018-07-19 00:11:13
4007,"Practice_4007","Pediatrics","Solo","NC",2024-11-23 17:49:46
4008,"Practice_4008","Physical Therapy","2-5","GA",2015-12-21 10:27:05
4009,"Practice_4009","Orthopedics","2-5","NC",2022-09-19 11:54:14
4010,"Practice_4010","Dental","2-5","AZ",2017-07-16 23:31:57
4011,"Practice_4011","Dental","Solo","NY",2016-12-23 19:18:41
4012,"Practice_4012","Pediatrics","Solo","TX",2023-11-15 06:37:21
4013,"Practice_4013","Orthopedics","Solo","TX",2017-02-01 15:41:15
4014,"Practice_4014","Dental","Solo","WA",2017-05-30 09:12:22
4015,"Practice_4015","Orthopedics","Solo","NY",2015-09-12 09:45:57
4016,"Practice_4016","Pediatrics","Solo","AZ",2022-03-17 10:44:07
4017,"Practice_4017","Family Medicine","Solo","AZ",2015-02-19 13:16:25
4018,"Practice_4018","Family Medicine","6-20","GA",2017-10-04 22:20:49
4019,"Practice_4019","Pediatrics","Solo","CO",2015-12-01 15:57:40
4020,"Practice_4020","Dental","2-5","NC",2017-12-24 23:10:08
4021,"Practice_4021","Physical Therapy","Solo","IL",2021-07-12 22:17:15
4022,"Practice_4022","Dental","6-20","NY",2023-10-31 07:13:10
4023,"Practice_4023","Orthopedics","2-5","AZ",2018-12-30 15:44:31
4024,"Practice_4024","Family Medicine","Solo","AZ",2015-06-30 01:04:08
4025,"Practice_4025","Orthopedics","2-5","CO",2020-04-05 21:20:01
4026,"Practice_4026","Family Medicine","Solo","TX",2015-06-30 00:44:04
4027,"Practice_4027","Pediatrics","2-5","AZ",2019-08-01 22:10:03
4028,"Practice_4028","Dental","Solo","GA",2018-03-23 12:45:38
4029,"Practice_4029","Orthopedics","20+","AZ",2019-06-30 03:26:12
4030,"Practice_4030","Pediatrics","2-5","AZ",2017-03-24 05:12:16
4031,"Practice_4031","Orthopedics","Solo","CO",2015-08-17 08:25:37
4032,"Practice_4032","Pediatrics","2-5","GA",2023-06-14 11:12:16
4033,"Practice_4033","Dental","Solo","FL",2016-11-08 07:44:18
4034,"Practice_4034","Dermatology","6-20","CA",2019-11-29 06:10:31
4035,"Practice_4035","Dental","2-5","CO",2015-06-17 21:34:14
4036,"Practice_4036","Dermatology","2-5","TX",2023-12-14 18:39:54
4037,"Practice_4037","Dermatology","Solo","TX",2023-06-18 16:05:53
4038,"Practice_4038","Family Medicine","6-20","NY",2016-10-29 00:04:47
4039,"Practice_4039","Orthopedics","2-5","CO",2020-05-13 19:27:46
4040,"Practice_4040","Physical Therapy","Solo","WA",2018-05-14 00:12:07
4041,"Practice_4041","Family Medicine","Solo","CO",2021-05-14 02:02:38
4042,"Practice_4042","Pediatrics","Solo","FL",2023-10-22 11:07:04
4043,"Practice_4043","Physical Therapy","20+","AZ",2020-09-14 08:07:24
4044,"Practice_4044","Orthopedics","Solo","CO",2017-08-17 06:42:05
4045,"Practice_4045","Physical Therapy","2-5","WA",2016-02-05 13:15:04
4046,"Practice_4046","Physical Therapy","Solo","IL",2019-10-15 00:39:39
4047,"Practice_4047","Pediatrics","Solo","WA",2018-11-04 11:33:27
4048,"Practice_4048","Physical Therapy","2-5","TX",2015-07-12 23:51:38
4049,"Practice_4049","Family Medicine","20+","FL",2020-02-13 03:02:01
4050,"Practice_4050","Dental","2-5","AZ",2016-09-29 02:43:46
4051,"Practice_4051","Family Medicine","6-20","WA",2022-07-20 04:20:06
4052,"Practice_4052","Orthopedics","2-5","FL",2017-03-13 09:54:51
4053,"Practice_4053","Family Medicine","Solo","IL",2021-02-10 01:24:53
4054,"Practice_4054","Physical Therapy","Solo","GA",2016-09-01 09:36:18
4055,"Practice_4055","Family Medicine","2-5","GA",2019-02-20 17:21:51
4056,"Practice_4056","Dental","20+","GA",2024-10-17 22:12:04
4057,"Practice_4057","Family Medicine","6-20","IL",2017-12-16 19:10:46
4058,"Practice_4058","Dental","Solo","AZ",2019-10-08 07:29:00
4059,"Practice_4059","Family Medicine","Solo","CA",2015-06-13 16:58:21
4060,"Practice_4060","Dermatology","Solo","CA",2017-08-31 06:31:55
4061,"Practice_4061","Pediatrics","6-20","FL",2021-05-19 08:34:43
4062,"Practice_4062","Dental","6-20","GA",2016-09-09 04:16:17
4063,"Practice_4063","Family Medicine","6-20","TX",2022-04-23 02:11:21
4064,"Practice_4064","Pediatrics","Solo","AZ",2023-11-30 02:20:15
4065,"Practice_4065","Family Medicine","2-5","CA",2021-03-14 10:14:41
4066,"Practice_4066","Dental","2-5","CO",2024-03-09 09:47:25
4067,"Practice_4067","Dental","Solo","NY",2018-01-26 13:05:58
4068,"Practice_4068","Dermatology","2-5","NC",2015-08-16 13:46:13
4069,"Practice_4069","Orthopedics","Solo","IL",2018-01-30 14:44:29
4070,"Practice_4070","Family Medicine","Solo","IL",2016-06-18 02:18:41
4071,"Practice_4071","Pediatrics","6-20","CA",2018-08-02 07:17:28
4072,"Practice_4072","Orthopedics","6-20","IL",2024-07-28 03:39:48
4073,"Practice_4073","Physical Therapy","2-5","GA",2018-12-06 04:15:29
4074,"Practice_4074","Orthopedics","2-5","NC",2015-12-16 14:45:38
4075,"Practice_4075","Orthopedics","Solo","TX",2021-08-10 01:45:42
4076,"Practice_4076","Physical Therapy","2-5","CO",2021-05-17 06:07:34
4077,"Practice_4077","Physical Therapy","6-20","FL",2018-12-05 04:01:20
4078,"Practice_4078","Pediatrics","6-20","NC",2019-07-09 04:44:29
4079,"Practice_4079","Family Medicine","2-5","TX",2015-08-05 04:40:59
4080,"Practice_4080","Dental","Solo","IL",2022-08-28 00:16:05
4081,"Practice_4081","Orthopedics","Solo","CA",2019-03-30 13:39:19
4082,"Practice_4082","Dental","2-5","WA",2015-01-09 06:25:35
4083,"Practice_4083","Orthopedics","Solo","FL",2023-09-09 21:24:13
4084,"Practice_4084","Orthopedics","6-20","AZ",2023-01-15 17:25:43
4085,"Practice_4085","Dental","Solo","NY",2019-09-23 22:05:43
4086,"Practice_4086","Dental","Solo","CA",2021-09-10 03:45:20
4087,"Practice_4087","Dental","Solo","IL",2024-05-09 09:23:03
4088,"Practice_4088","Orthopedics","20+","CA",2017-12-04 00:55:45
4089,"Practice_4089","Family Medicine","Solo","GA",2017-12-23 06:09:44
4090,"Practice_4090","Dental","2-5","IL",2024-05-05 20:18:55
4091,"Practice_4091","Orthopedics","2-5","CA",2019-03-13 08:30:55
4092,"Practice_4092","Pediatrics","Solo","NC",2016-12-28 16:17:19
4093,"Practice_4093","Physical Therapy","2-5","NC",2023-05-01 01:24:31
4094,"Practice_4094","Family Medicine","2-5","CO",2016-09-17 13:15:15
4095,"Practice_4095","Pediatrics","2-5","CO",2024-09-08 08:09:57
4096,"Practice_4096","Physical Therapy","6-20","FL",2021-01-12 23:41:26
4097,"Practice_4097","Dental","Solo","CA",2021-07-22 16:26:08
4098,"Practice_4098","Dental","Solo","CO",2024-11-17 10:48:55
4099,"Practice_4099","Pediatrics","6-20","GA",2015-11-20 04:10:30
4100,"Practice_4100","Dental","Solo","TX",2019-04-26 00:45:48
4101,"Practice_4101","Orthopedics","2-5","CO",2018-12-07 07:50:43
4102,"Practice_4102","Physical Therapy","6-20","CA",2020-07-21 18:41:36
4103,"Practice_4103","Physical Therapy","Solo","NC",2020-10-13 07:57:18
4104,"Practice_4104","Dental","2-5","NY",2021-04-07 11:59:53
4105,"Practice_4105","Pediatrics","Solo","WA",2024-04-27 23:17:10
4106,"Practice_4106","Orthopedics","Solo","AZ",2020-10-21 08:16:07
4107,"Practice_4107","Dermatology","Solo","CO",2018-09-30 07:42:01
4108,"Practice_4108","Dental","6-20","AZ",2023-05-26 10:10:08
4109,"Practice_4109","Family Medicine","Solo","WA",2024-09-30 20:00:20
4110,"Practice_4110","Physical Therapy","2-5","FL",2024-09-06 10:16:56
4111,"Practice_4111","Physical Therapy","6-20","NC",2017-03-17 17:01:19
4112,"Practice_4112","Physical Therapy","2-5","NC",2023-11-01 12:42:36
4113,"Practice_4113","Dental","2-5","WA",2021-07-10 01:49:33
4114,"Practice_4114","Dental","2-5","CA",2016-10-16 06:13:01
4115,"Practice_4115","Orthopedics","Solo","AZ",2017-05-16 03:36:41
4116,"Practice_4116","Pediatrics","2-5","AZ",2017-10-28 01:11:23
4117,"Practice_4117","Family Medicine","2-5","WA",2015-04-03 03:34:10
4118,"Practice_4118","Physical Therapy","20+","AZ",2016-12-12 07:31:20
4119,"Practice_4119","Dental","6-20","CA",2024-03-05 15:48:35
4120,"Practice_4120","Orthopedics","6-20","NC",2016-05-03 20:35:59
4121,"Practice_4121","Pediatrics","6-20","FL",2015-05-12 07:17:26
4122,"Practice_4122","Physical Therapy","2-5","GA",2021-05-18 08:14:02
4123,"Practice_4123","Orthopedics","2-5","NC",2017-08-08 18:37:25
4124,"Practice_4124","Family Medicine","6-20","TX",2018-11-21 13:55:08
4125,"Practice_4125","Family Medicine","Solo","TX",2023-07-08 08:36:15
4126,"Practice_4126","Orthopedics","20+","NC",2016-06-10 04:08:47
4127,"Practice_4127","Orthopedics","2-5","CA",2016-10-31 06:45:00
4128,"Practice_4128","Family Medicine","2-5","GA",2017-12-22 06:23:06
4129,"Practice_4129","Pediatrics","2-5","FL",2016-06-13 10:04:18
4130,"Practice_4130","Dental","20+","AZ",2017-12-22 05:42:31
4131,"Practice_4131","Pediatrics","Solo","TX",2023-05-04 06:48:33
4132,"Practice_4132","Dental","2-5","TX",2016-12-21 07:13:56
4133,"Practice_4133","Orthopedics","2-5","TX",2023-11-25 17:17:39
4134,"Practice_4134","Orthopedics","Solo","IL",2017-10-12 05:25:08
4135,"Practice_4135","Physical Therapy","6-20","CA",2017-05-06 13:12:32
4136,"Practice_4136","Dental","2-5","NC",2015-02-17 19:30:29
4137,"Practice_4137","Orthopedics","2-5","GA",2018-03-23 08:34:41
4138,"Practice_4138","Pediatrics","Solo","NC",2022-01-06 06:24:02
4139,"Practice_4139","Orthopedics","2-5","IL",2022-04-18 14:26:23
4140,"Practice_4140","Physical Therapy","2-5","TX",2018-07-23 13:31:33
4141,"Practice_4141","Pediatrics","2-5","WA",2023-01-18 05:31:12
4142,"Practice_4142","Dental","Solo","IL",2022-09-14 23:22:15
4143,"Practice_4143","Dental","20+","CA",2016-07-25 04:13:25
4144,"Practice_4144","Family Medicine","2-5","FL",2022-06-09 19:25:39
4145,"Practice_4145","Family Medicine","2-5","AZ",2016-01-31 09:42:39
4146,"Practice_4146","Orthopedics","2-5","NY",2016-12-12 03:33:27
4147,"Practice_4147","Dental","Solo","GA",2021-05-19 20:08:54
4148,"Practice_4148","Physical Therapy","2-5","IL",2015-08-19 16:43:39
4149,"Practice_4149","Orthopedics","2-5","FL",2022-05-27 14:11:09
4150,"Practice_4150","Family Medicine","2-5","NY",2016-04-19 10:46:59
4151,"Practice_4151","Dental","2-5","FL",2017-02-23 02:42:10
4152,"Practice_4152","Dental","2-5","NC",2015-09-20 20:41:50
4153,"Practice_4153","Orthopedics","Solo","NC",2017-01-15 01:12:05
4154,"Practice_4154","Pediatrics","2-5","TX",2023-01-20 01:10:22
4155,"Practice_4155","Pediatrics","Solo","CO",2016-05-07 19:55:02
4156,"Practice_4156","Dental","Solo","AZ",2017-08-14 21:13:38
4157,"Practice_4157","Physical Therapy","6-20","CA",2023-01-30 13:56:45
4158,"Practice_4158","Family Medicine","2-5","CA",2024-07-01 10:27:56
4159,"Practice_4159","Dermatology","2-5","TX",2015-09-25 09:04:16
4160,"Practice_4160","Physical Therapy","2-5","NC",2018-04-09 06:34:25
4161,"Practice_4161","Physical Therapy","6-20","TX",2021-03-23 15:28:57
4162,"Practice_4162","Dental","2-5","WA",2023-06-16 14:29:51
4163,"Practice_4163","Physical Therapy","6-20","IL",2022-11-08 22:22:48
4164,"Practice_4164","Pediatrics","Solo","IL",2022-09-21 08:37:33
4165,"Practice_4165","Orthopedics","20+","GA",2015-10-03 11:32:07
4166,"Practice_4166","Pediatrics","6-20","NC",2018-10-21 02:29:34
4167,"Practice_4167","Dental","6-20","CO",2024-06-03 12:50:51
4168,"Practice_4168","Dental","Solo","WA",2021-07-01 21:30:47
4169,"Practice_4169","Pediatrics","Solo","WA",2017-01-16 22:20:29
4170,"Practice_4170","Dental","Solo","NC",2018-09-18 04:11:03
4171,"Practice_4171","Dental","Solo","IL",2018-07-07 03:26:47
4172,"Practice_4172","Dermatology","6-20","NY",2015-09-15 19:40:12
4173,"Practice_4173","Physical Therapy","Solo","IL",2016-09-04 07:00:20
4174,"Practice_4174","Physical Therapy","Solo","GA",2021-02-25 10:55:00
4175,"Practice_4175","Family Medicine","Solo","GA",2018-12-27 12:43:31
4176,"Practice_4176","Dermatology","Solo","NC",2021-02-02 07:49:49
4177,"Practice_4177","Physical Therapy","Solo","AZ",2024-01-05 21:29:21
4178,"Practice_4178","Family Medicine","6-20","AZ",2019-05-07 11:54:25
